time	log_f_wind	f_lakemaxvol	log_gw_delay_f	f_direct_gw	log_kf_bedrock_f	log_riverdepth_f	kfcorr_a	intcf	log_ksat_factor	n_f	cfr	stomr_f	rootd_f	albedo_f	uhg_f	objective_function	worker
2018-02-23 17:58:53	2.22898046116486	0.531337721946849	-0.258142509791777	0.215319711806452	-1.95506053669234	-1.77338834730156	84.1347518518368	1.54680980876437	-4.38851404434494	0.784168224679888	0.0273421412421158	1.31634552103683	1.88207074993365	1.11755290760858	0.541242004941783	0.203443189305283	10
2018-02-23 17:58:53	2.09517794320075	1.06463570092871	-1.06679337409799	0.373232079312272	-4.48680438444054	-2.28219154737618	2.35234407757941	1.37389786600917	-4.25335367362803	1.23195480214573	0.165808672862892	0.862934535593792	0.697387633757899	0.646852400872324	0.767306897219636	-0.112146544100388	12
2018-02-23 17:58:54	-1.90441178696591	0.69561941435677	-1.70722757488949	0.896088296331332	0.102207356050422	-0.0584743561875634	74.9526036994731	1.81926078632782	3.93977438040716	1.20085614220963	-0.180537798710118	0.683583405201456	1.39084001020404	1.32705816820796	1.16859258611138	-0.531376338004832	25
2018-02-23 17:58:53	1.67850532791593	1.1365261941932	0.203128703243685	0.429364701807832	4.17251992355009	0.378288744378211	27.0151707568272	0.850247657401321	3.96903073416929	1.0222230298719	0.129906625871497	0.809086256531633	1.94385410287318	1.39677720883462	1.06964907529099	-0.622839958667528	8
2018-02-23 17:58:53	2.02053843151224	0.568337940033026	-2.26650005970639	0.790754281175655	1.76756273249737	-1.51294069214479	35.6312896312115	1.52328538367042	0.658596946228817	1.16498253161262	0.0988374788617615	0.99458269527947	1.51735287896216	0.893896057330338	0.789792229425594	-0.538085672149733	9
2018-02-23 17:58:54	1.47311048861422	1.23145901009307	-1.56319161843325	0.0764313113676118	4.11173502372296	0.552335347113558	79.2725108189708	1.08643418412248	-0.806777103720452	1.04799418381715	-0.155915671606116	0.917684620703637	1.35929361857831	1.09418688475687	0.830328915251552	-0.560926403693977	28
2018-02-23 17:58:54	-2.23068301533059	0.669282022634954	1.31648684645246	0.756599183410539	-2.74354693694021	0.508503778259568	80.9003273474186	0.338148040403861	-0.893191266022588	0.818522103584006	0.0874896697101316	0.730109995946155	0.750304317209936	1.30426077589925	0.943179640399259	-0.246361933008802	16
2018-02-23 17:58:54	-1.86936125519052	0.933386163661323	-0.416562977573872	0.196208525212049	-2.883117490585	0.231034320882084	90.6638259230281	1.24836086344855	2.68698033343806	0.896110469997179	0.171802835017193	1.21059531610393	1.26736890221946	1.04202927328713	1.25468217457611	-0.534022092869441	26
2018-02-23 17:58:54	0.363970038276034	1.2111876808506	0.327522535604827	0.576408673784629	2.34121997945697	-0.556481201718704	98.5325591314384	0.44249523311737	3.30561172829858	0.866965340683237	-0.204631299975777	0.523843894097289	1.52010770561797	0.782373554908138	0.588390081834015	-0.575476099103201	19
2018-02-23 17:58:53	0.685307148389304	0.911182570258721	-1.33063839734903	0.553437629390308	2.62028709925704	0.439002658507535	72.0517992748812	1.44900683496505	1.17413506111022	1.03256237168638	0.00817998392033459	0.851604885450797	1.34716259577752	0.873955442822937	0.885331307737423	-0.565803278152945	5
2018-02-23 17:58:54	-0.862172223978606	1.31357317246979	-1.87098021898491	0.0588431844995024	1.35618108512572	-0.457666922573718	97.3151780827071	1.47316568684972	-0.56106487573298	0.765931662924621	0.241326547406581	1.38439054849109	1.41688720985673	1.22671276136368	0.666813263557352	0.0141699770714303	20
2018-02-23 17:58:54	-0.488175311922212	1.36729592108583	-0.775958135070952	0.976206811660502	1.00661675662732	-1.33654454312154	64.921554582127	0.215931091817661	0.944529236162621	1.0821246895066	0.0386901522433618	1.12577291523589	1.09909777348054	1.13064321669351	1.42056273335973	-0.51221088519505	30
2018-02-23 17:58:54	0.992795155904219	1.3483882731941	0.625904645096246	0.827820460536584	0.766378982160214	0.100847397102842	55.1193758167626	1.9752574799757	2.93434881292535	1.18341877133103	0.0202967131335754	0.833265251180689	1.22271817552142	1.3556301753968	0.810490214993479	-0.613403707205422	18
2018-02-23 17:58:54	-0.608613761225758	1.44716386730267	1.25259238733097	0.524763891232267	-3.49328013869036	-1.27001720269978	9.11661762511358	0.40357478368886	4.53647314440233	0.953772980148122	0.118787436962261	1.0417864041353	1.70999903718517	0.699012571972396	1.30162679269727	-0.591985912230386	29
2018-02-23 17:58:53	0.957136342858937	1.2504736464928	0.971559701236189	0.731359706202056	-0.564369005499872	-1.45867119962094	42.4164740352093	1.34256117392714	1.36257445075598	1.23219698154052	0.0910917798132037	1.02925135503756	0.614450626283152	0.992741257976741	1.40786117747276	-0.580220100654681	2
2018-02-23 17:58:54	-1.70489811691712	0.65134988842848	-2.18001028883407	0.420066216819188	-3.90721157543498	-1.01165908624117	66.4118839041164	0.686438933935382	2.48871628686834	1.24671058602274	-0.125803645664876	0.64112294772141	0.500808820458977	1.15471237720922	1.08960351490948	-0.459514338790668	22
2018-02-23 17:58:53	0	1	0	1	0	0	1	0.3	0	1	0	1	1	1	1	-0.612955695485262	1
2018-02-23 17:58:54	-1.19345458286848	0.697079318130688	-1.44629266987327	0.051762671421914	0.256810204365743	-0.513187941318967	69.6328618127154	1.67891943434162	-1.06177891746941	0.836101172672768	-0.124624606438114	1.42607523348332	1.818023112272	1.33107073029304	1.27436305570466	-0.514742646646291	23
2018-02-23 17:58:54	-0.761604314066739	0.750237156400025	-1.01431542577225	0.745098815399355	-3.3396282486401	-0.898151682176959	32.8208834244703	0.159215371736458	-2.75413668771485	1.03727446184452	-0.0756157359698721	1.2753716690682	1.19165999349622	1.06593603797124	1.13996752721973	-0.393253084821991	21
2018-02-23 17:58:54	-1.58571088700344	0.794453133562846	0.381987122612114	0.205936986499832	-3.07199643726888	-0.22106098865397	15.6799463247548	0.571837783613176	1.528948940199	1.09341568601667	-0.0571204363555548	1.08310266631971	1.76214812114319	0.712320243923127	0.845389692782192	-0.573200882394397	31
2018-02-23 17:58:53	1.97261406436586	0.505196434549621	-2.07320033468129	0.321976816784757	3.48671384718165	-2.21777294515198	31.0085209884814	0.2461058152166	3.08830977692615	0.861054715116292	0.151307039686279	0.742590065159935	0.669406932834785	1.17943071768553	0.644995857998895	-0.227128324469882	6
2018-02-23 17:58:53	-1.2776863156169	1.29340245004278	0.55623556106094	0.655681084970378	-0.453788223205483	0.693127010267507	44.6922554189639	0.408323269211438	-2.86043375166208	0.807725002812471	0.210732784415346	0.566877509367519	0.938335070220221	1.10528720015261	1.04207655698078	-0.19149901681861	14
2018-02-23 17:58:54	0.185912340187366	0.572271665350334	-0.59787856491391	0.93008026048275	3.39206863748219	-0.0394140580428748	83.0267499828811	1.88826670078561	-1.82145308085872	0.797120746403899	0.219304742389275	1.2574313435637	0.551743840848628	0.629222029570623	1.43557073805381	-0.447743706378167	27
2018-02-23 17:58:53	0.105143159253414	1.07853552314503	-0.0256123371589609	0.490749145945301	-1.17427370968699	-0.688662233815053	38.8090615568217	0.281806288410943	2.28000161956794	0.882899617715988	-0.2337739866572	0.792588654697673	1.08869133447297	1.02498244875377	0.690762338573612	-0.509868013631869	13
2018-02-23 17:58:53	-0.218215487328342	1.32840327935992	1.53725285681843	0.503204566692667	-4.17918635020371	-1.86706614315346	43.3773250780567	1.20834842662527	-1.50505352957457	0.828573035379772	0.141191038731319	0.935586697222399	0.768319926883643	1.01225376789059	0.567061330453726	0.112192838372155	4
2018-02-23 17:58:54	-0.249797968978246	1.16508632500024	-1.60408376140691	0.956330970407829	-2.50051242668467	0.307397967939197	55.4085304968924	0.49922351195294	-1.21184913957843	1.1353279706652	-0.112127936135429	1.47951381629848	1.63874298399397	0.968396170257724	1.33597148400232	-0.564685484282844	24
